customer_id,geography,gender,age,tenure_years,balance,credit_score,num_products,has_credit_card,is_active_member,estimated_salary,exited,complaints_last_year,support_calls,satisfaction_score,last_contact_days_ago,contract_type,products_used,loan_amount,mobile_app_logins_month,churn_risk_pct
BNK-300448,Spain,Male,26,2,24341.87,572,1,True,True,26364918,False,0,0,4.3,202,monthly,1,0.0,8,6.2
BNK-300449,France,Male,40,1,947.14,567,2,True,True,73423913,False,1,0,3.68,85,annual,2,0.0,13,3.4
BNK-300450,Spain,Male,33,2,15109.9,561,1,True,True,53286384,False,0,0,3.58,154,biennial,1,0.0,11,8.5
BNK-300451,France,Female,26,4,2292.01,664,2,True,False,31155798,True,0,0,3.35,336,biennial,2,68013.0,2,3.2
BNK-300452,France,Female,27,0,14969.15,626,1,False,True,23973982,False,0,2,2.78,363,monthly,1,95540.0,13,17.2
BNK-300453,Germany,Female,73,0,13363.53,595,1,True,True,58364170,False,1,0,1.46,147,monthly,1,0.0,13,20.2
BNK-300454,Germany,Female,28,1,5187.58,630,2,False,True,56287632,False,2,1,4.31,117,annual,2,0.0,16,4.9
BNK-300455,Spain,Female,55,3,14293.96,566,2,True,True,49991019,False,1,0,4.19,76,biennial,2,0.0,7,1.5
BNK-300456,Germany,Male,67,9,6037.29,626,2,True,True,33225926,False,0,2,5.0,77,annual,2,0.0,2,2.9
BNK-300457,Germany,Female,60,5,5908.91,524,3,True,True,21008962,False,0,1,4.56,191,biennial,3,0.0,12,4.2
BNK-300458,France,Female,43,0,5600.5,569,3,False,True,36047112,False,2,1,4.25,352,annual,3,75797.0,14,7.1
BNK-300459,Spain,Female,19,0,1183.01,527,3,True,True,73408861,False,0,2,3.75,310,monthly,3,0.0,6,4.2
BNK-300460,Germany,Male,41,1,4623.55,609,1,True,False,23051372,False,0,1,3.35,106,monthly,1,47491.0,1,31.4
BNK-300461,Germany,Female,34,0,1657.02,587,3,True,True,37187454,False,0,1,3.78,304,biennial,3,0.0,11,5.2
BNK-300462,Spain,Female,67,5,8500.98,584,2,False,True,82281045,False,1,1,4.76,172,monthly,2,0.0,11,9.0
BNK-300463,France,Female,71,7,6418.84,562,2,True,True,31190959,False,0,0,4.37,241,annual,2,20124.0,14,3.3
BNK-300464,Spain,Male,31,4,5206.54,608,2,True,False,34072946,False,0,1,4.75,93,monthly,2,0.0,1,11.0
BNK-300465,Germany,Female,26,4,14553.18,670,1,True,True,18486551,False,0,1,4.09,297,monthly,1,0.0,12,5.5
BNK-300466,Spain,Male,64,5,34573.32,536,2,True,True,49592769,False,2,1,3.28,170,annual,2,24291.0,17,3.2
BNK-300467,Germany,Female,67,3,2189.01,593,3,False,True,25076866,False,0,3,4.93,284,monthly,3,0.0,13,3.5
BNK-300468,France,Male,74,8,11505.66,570,4,False,True,16692224,False,0,1,4.86,91,biennial,4,0.0,19,2.8
BNK-300469,Spain,Male,61,6,3308.06,539,1,True,False,22543920,False,2,1,4.15,351,monthly,1,0.0,0,26.5
BNK-300470,Germany,Female,44,9,29326.03,705,4,True,True,40304689,False,0,1,4.44,154,annual,4,97741.0,12,0.7
BNK-300471,France,Female,39,0,0.0,644,1,True,True,16480736,False,1,3,4.4,239,monthly,1,0.0,10,14.8
BNK-300472,Germany,Male,21,4,416.27,628,4,True,False,18162101,False,1,1,3.63,195,monthly,4,0.0,1,4.7
BNK-300473,Germany,Male,68,8,3021.62,590,2,False,True,48032929,True,1,2,2.79,218,monthly,2,18344.0,10,3.7
BNK-300474,Spain,Female,74,6,1382.36,576,2,True,True,35024666,False,0,2,3.27,94,monthly,2,97555.0,7,2.3
BNK-300475,Spain,Male,70,7,12426.33,568,2,False,True,22994384,False,0,1,3.79,330,annual,2,42609.0,17,3.3
BNK-300476,France,Male,50,4,13768.01,581,4,True,True,30926427,False,0,1,4.82,76,monthly,4,0.0,9,1.5
BNK-300477,France,Female,67,3,19821.37,591,1,True,True,86602615,False,0,0,4.67,132,monthly,1,0.0,9,7.3
BNK-300478,France,Male,18,7,12064.71,761,1,True,False,68931316,False,0,1,4.45,157,biennial,1,0.0,3,5.4
BNK-300479,Germany,Male,41,4,4164.87,606,3,False,True,34416220,False,3,2,4.77,180,annual,3,66442.0,15,2.5
BNK-300480,Spain,Female,24,4,424.99,686,1,True,False,54616490,False,0,2,3.71,83,biennial,1,0.0,1,8.9
BNK-300481,Germany,Female,51,3,16659.0,611,2,False,True,38580473,False,1,2,3.06,313,annual,2,0.0,9,1.7
BNK-300482,Spain,Female,18,1,220.01,564,2,True,False,14956524,False,1,1,3.87,225,annual,2,44658.0,1,9.7
BNK-300483,Germany,Male,35,7,13159.38,652,3,True,True,13676332,False,0,0,3.94,357,monthly,3,0.0,7,1.6
BNK-300484,Germany,Male,41,8,0.0,646,3,True,False,23047985,True,1,1,3.54,128,biennial,3,0.0,1,9.1
BNK-300485,Spain,Female,25,0,28248.58,671,1,True,True,16516636,False,0,2,4.41,154,monthly,1,0.0,15,6.9
BNK-300486,France,Female,22,4,2751.02,709,2,False,True,41597004,False,0,0,4.81,208,annual,2,41568.0,15,1.0
BNK-300487,France,Male,69,6,0.0,609,2,True,False,27585077,False,0,2,2.39,215,monthly,2,17668.0,2,10.2
BNK-300488,France,Male,33,1,8525.96,657,2,False,True,44921173,False,1,0,3.36,63,monthly,2,0.0,10,1.9
BNK-300489,France,Male,73,3,1351.4,558,1,True,True,45267654,False,1,1,3.93,305,annual,1,0.0,12,13.7
BNK-300490,Germany,Male,39,9,2860.43,708,1,False,True,51277828,False,0,1,4.38,363,monthly,1,0.0,8,9.5
BNK-300491,France,Male,21,7,91.95,678,2,True,True,22803961,False,0,0,5.0,189,monthly,2,32088.0,6,3.5
BNK-300492,France,Female,23,8,0.0,723,1,True,True,46996850,False,0,1,3.22,138,annual,1,0.0,16,5.5
BNK-300493,France,Male,57,9,6008.75,684,2,True,True,22522471,False,0,4,3.43,148,annual,2,0.0,13,4.8
BNK-300494,France,Male,18,6,8217.45,699,1,False,True,51827178,False,1,0,3.66,23,biennial,1,13381.0,9,5.3
BNK-300495,France,Female,72,2,0.0,528,4,True,True,66924947,False,0,0,3.4,24,annual,4,0.0,8,3.7
BNK-300496,Spain,Female,32,9,17266.19,657,3,False,True,52134218,False,1,4,3.29,137,monthly,3,0.0,12,1.2
BNK-300497,Germany,Female,52,4,0.0,634,2,True,True,33238404,False,0,4,4.04,78,annual,2,0.0,11,4.5
BNK-300498,Spain,Male,43,5,10918.64,661,3,True,True,48213007,False,1,1,4.79,108,monthly,3,92665.0,5,1.6
BNK-300499,France,Female,20,5,8025.95,666,4,True,False,16871229,False,0,1,4.1,121,monthly,4,79207.0,1,4.7
BNK-300500,France,Male,58,5,9283.52,590,3,True,True,15072802,False,0,2,3.31,66,biennial,3,0.0,11,2.7
BNK-300501,Germany,Female,18,5,4374.77,670,2,True,True,45862269,False,0,0,3.84,147,annual,2,0.0,12,2.4
BNK-300502,France,Female,63,7,3057.15,600,1,True,True,69833368,False,0,1,3.17,14,monthly,1,0.0,18,13.5
BNK-300503,France,Female,46,1,7257.25,578,3,True,True,19619429,False,1,2,4.79,283,monthly,3,0.0,7,3.3
BNK-300504,Germany,Male,35,4,692.87,707,2,False,True,36592270,False,1,1,5.0,253,biennial,2,0.0,7,2.3
BNK-300505,Spain,Male,71,5,5150.46,564,2,False,False,45226197,False,0,2,2.72,61,monthly,2,0.0,1,9.1
BNK-300506,Spain,Female,29,5,3743.88,666,2,True,False,26708151,False,0,0,4.18,60,monthly,2,36009.0,3,5.2
BNK-300507,France,Male,33,7,4913.8,662,1,True,True,30647569,False,0,1,3.38,27,monthly,1,0.0,9,2.9
BNK-300508,Germany,Male,54,3,12919.97,543,3,True,True,49346476,False,0,2,4.05,68,monthly,3,0.0,17,1.9
BNK-300509,France,Male,37,9,22009.79,616,3,False,True,38334027,False,1,1,3.93,214,monthly,3,0.0,10,4.5
BNK-300510,Spain,Male,45,0,4736.28,579,1,True,False,38417894,False,0,1,2.93,28,annual,1,0.0,3,14.1
BNK-300511,Spain,Male,63,7,10684.73,533,1,False,True,22222283,False,0,2,4.97,3,monthly,1,0.0,13,10.7
BNK-300512,Germany,Female,70,1,0.0,626,4,False,True,35754282,False,1,4,3.88,208,monthly,4,46277.0,12,10.6
BNK-300513,France,Male,63,6,5064.05,589,1,True,False,29763656,True,0,3,2.62,339,monthly,1,0.0,4,27.5
BNK-300514,Spain,Male,22,0,1536.26,599,2,True,True,30571059,False,0,0,4.09,171,monthly,2,0.0,10,5.0
BNK-300515,Germany,Male,71,2,4402.65,608,2,True,True,27703055,False,1,1,3.3,94,monthly,2,0.0,11,9.4
BNK-300516,Spain,Male,41,3,4534.42,606,2,True,True,35823519,False,0,2,3.85,303,monthly,2,90156.0,14,2.6
BNK-300517,Germany,Female,65,0,6050.65,578,1,True,True,23525991,False,1,2,2.53,304,monthly,1,0.0,10,28.8
BNK-300518,Spain,Male,34,3,11368.87,600,1,True,True,36535691,False,0,0,2.11,305,monthly,1,63748.0,13,8.4
BNK-300519,France,Male,51,6,1196.36,623,2,True,True,30257041,False,1,3,3.22,139,biennial,2,0.0,15,4.1
BNK-300520,Germany,Male,72,1,17120.12,588,1,False,False,22787175,False,2,0,3.57,15,monthly,1,0.0,2,38.7
BNK-300521,France,Female,71,6,16045.19,557,3,False,True,13707583,False,0,2,2.59,364,annual,3,0.0,8,3.4
BNK-300522,Germany,Male,55,4,2688.22,620,4,False,False,58321902,False,0,1,3.6,326,biennial,4,0.0,1,5.2
BNK-300523,Spain,Female,53,8,26301.0,537,3,True,True,52741341,False,0,1,3.57,183,monthly,3,56555.0,9,2.2
BNK-300524,Germany,Female,19,6,19612.15,720,1,True,True,24283999,False,0,0,3.95,286,monthly,1,0.0,9,6.2
BNK-300525,Germany,Male,52,4,0.0,581,2,True,True,51063949,False,1,0,4.49,351,monthly,2,0.0,13,2.5
BNK-300526,France,Female,41,8,41223.47,649,1,False,True,21755162,False,0,2,5.0,22,biennial,1,10731.0,12,4.8
BNK-300527,France,Female,18,1,1376.81,627,2,True,True,31145824,False,0,3,4.34,171,annual,2,75413.0,8,5.7
BNK-300528,Germany,Male,71,5,8831.72,544,1,False,False,27857572,False,0,1,3.21,314,monthly,1,0.0,2,18.2
BNK-300529,France,Male,43,2,6941.33,559,3,True,True,31609233,False,0,1,4.53,260,monthly,3,0.0,10,1.3
BNK-300530,France,Female,61,4,25198.72,611,2,True,True,50165859,False,1,1,5.0,41,monthly,2,0.0,11,5.4
BNK-300531,Germany,Male,20,4,2138.59,674,1,True,True,29704771,False,0,0,3.1,24,annual,1,0.0,17,10.5
BNK-300532,Germany,Male,31,5,9130.64,608,1,False,False,30643636,False,0,2,3.15,119,annual,1,0.0,1,14.6
BNK-300533,France,Male,69,3,839.29,592,2,False,True,52660115,False,0,2,2.86,162,monthly,2,0.0,11,3.9
BNK-300534,France,Female,71,6,56.74,613,3,True,False,37453446,False,0,1,3.55,46,monthly,3,63527.0,1,6.5
BNK-300535,France,Male,18,1,10787.72,615,1,True,True,27013878,False,0,1,4.3,99,annual,1,0.0,13,14.6
BNK-300536,Germany,Female,68,1,20424.08,504,2,False,False,40958755,True,0,1,4.19,187,biennial,2,0.0,1,20.2
BNK-300537,Spain,Male,35,1,13327.36,603,1,True,True,59654866,True,0,0,3.71,289,monthly,1,0.0,9,8.6
BNK-300538,France,Female,30,4,2038.46,651,3,False,True,61571739,False,0,1,4.31,207,annual,3,34277.0,10,2.7
BNK-300539,France,Female,74,4,18132.44,568,2,True,True,18726329,False,1,0,4.04,194,biennial,2,0.0,17,2.6
BNK-300540,Spain,Female,48,8,4654.2,618,3,True,True,19201199,False,0,4,4.31,271,monthly,3,63728.0,13,1.4
BNK-300541,France,Female,63,3,1081.44,598,1,True,False,59846732,False,0,1,4.36,233,monthly,1,78256.0,2,20.7
BNK-300542,Germany,Female,25,5,9068.58,703,4,True,True,31452705,False,0,2,5.0,83,monthly,4,0.0,13,3.4
BNK-300543,France,Male,61,9,10687.78,599,2,True,True,12088345,False,0,2,3.98,93,monthly,2,0.0,12,2.2
BNK-300544,Spain,Female,38,6,3990.1,629,1,False,True,25211340,False,0,1,4.21,43,monthly,1,0.0,8,4.1
BNK-300545,Germany,Female,58,8,25007.7,736,2,True,True,29157837,False,1,0,3.67,43,annual,2,0.0,8,4.3
BNK-300546,France,Male,55,5,910.04,619,1,True,True,31061217,False,0,1,4.09,302,biennial,1,0.0,9,7.3
BNK-300547,France,Female,20,1,10145.11,577,3,True,True,53234620,False,0,1,3.79,248,annual,3,0.0,8,3.7
BNK-300548,France,Male,67,4,0.0,562,3,False,True,22820535,False,0,2,3.05,234,biennial,3,0.0,17,4.5
BNK-300549,France,Male,34,7,16990.16,624,2,False,True,57974944,False,0,1,4.7,161,biennial,2,0.0,12,2.4
BNK-300550,France,Male,38,1,9434.13,616,1,True,False,41880108,False,1,1,5.0,33,annual,1,0.0,3,13.7
BNK-300551,Germany,Female,63,4,1820.51,599,3,False,True,19086368,False,2,1,3.97,152,biennial,3,0.0,6,3.7
BNK-300552,Spain,Male,67,5,0.0,564,3,False,True,30954175,False,0,2,4.27,56,biennial,3,82300.0,11,8.2
BNK-300553,France,Male,69,9,5157.76,692,2,True,True,46505857,False,0,1,4.69,351,monthly,2,79453.0,11,1.7
BNK-300554,France,Male,43,9,0.0,660,2,True,True,37041015,False,0,0,3.89,147,biennial,2,0.0,11,2.5
BNK-300555,Spain,Female,37,6,13400.11,624,1,True,True,43891969,False,2,1,4.15,44,biennial,1,0.0,11,4.7
BNK-300556,France,Male,64,2,20617.74,521,1,False,True,27072994,True,1,2,2.83,104,monthly,1,0.0,13,8.8
BNK-300557,Germany,Female,32,2,4463.3,582,4,True,True,47924591,False,2,1,3.56,235,annual,4,79608.0,10,5.1
BNK-300558,Spain,Male,54,5,22934.36,559,2,True,True,29755493,False,0,1,4.42,165,monthly,2,0.0,12,1.9
BNK-300559,Germany,Male,31,1,4066.75,603,1,False,True,129713419,False,0,2,4.41,22,monthly,1,29624.0,15,8.6
BNK-300560,Germany,Female,29,6,18565.4,619,2,False,False,18774860,False,1,1,4.74,132,annual,2,0.0,0,10.5
BNK-300561,Spain,Female,49,9,12191.66,679,1,True,False,139940899,False,0,0,4.0,250,monthly,1,84963.0,0,9.5
BNK-300562,France,Female,67,1,6882.89,534,1,True,True,22571106,False,0,2,3.04,194,annual,1,98873.0,7,21.1
BNK-300563,France,Male,34,9,482.83,704,4,True,True,68570131,False,1,0,4.89,204,monthly,4,0.0,11,1.3
BNK-300564,France,Male,59,0,1236.66,581,1,True,False,54924806,True,0,0,2.41,241,monthly,1,0.0,3,36.1
BNK-300565,France,Female,19,4,0.0,679,1,True,True,23045307,False,1,1,3.4,265,annual,1,0.0,19,4.2
BNK-300566,France,Female,57,3,6685.81,624,3,True,True,49007848,False,0,0,3.57,156,biennial,3,0.0,19,3.0
BNK-300567,France,Female,40,5,0.0,709,1,False,True,28341860,False,0,0,2.61,274,monthly,1,0.0,14,7.7
BNK-300568,Germany,Female,22,4,0.0,615,1,True,True,41665336,False,0,1,3.83,330,monthly,1,0.0,13,10.5
BNK-300569,France,Male,49,5,0.0,650,2,True,True,39102186,False,0,1,4.5,49,monthly,2,45451.0,7,2.1
BNK-300570,Spain,Male,31,1,7878.39,627,1,True,True,30495825,False,0,1,3.65,266,monthly,1,84826.0,9,10.1
BNK-300571,France,Female,54,7,2469.17,667,1,False,True,29254392,False,0,2,5.0,100,monthly,1,0.0,13,6.4
BNK-300572,Germany,Male,20,9,9622.32,696,2,True,True,43063721,False,1,1,5.0,40,monthly,2,0.0,9,2.1
BNK-300573,France,Male,37,4,0.0,673,4,True,False,23111576,False,0,1,4.71,92,annual,4,0.0,5,5.3
BNK-300574,France,Female,31,8,415.24,615,3,False,True,23551682,False,0,0,2.45,339,monthly,3,56528.0,14,2.4
BNK-300575,Germany,Female,35,1,802.74,565,1,True,False,58541318,False,0,3,5.0,222,annual,1,78376.0,2,46.8
BNK-300576,France,Male,18,7,3027.69,656,2,True,False,44989891,False,0,2,3.81,167,monthly,2,95701.0,3,7.8
BNK-300577,Germany,Male,34,3,7028.69,620,2,True,True,18895260,False,0,4,5.0,95,biennial,2,0.0,13,3.4
BNK-300578,Germany,Female,23,6,6970.28,665,1,True,True,21990374,False,0,1,3.52,194,monthly,1,0.0,12,6.0
BNK-300579,Germany,Male,53,5,11649.88,580,1,False,True,12478277,False,0,0,3.89,188,monthly,1,66571.0,12,7.9
BNK-300580,Germany,Female,44,0,4208.78,544,2,False,True,57230652,False,0,1,4.07,149,monthly,2,0.0,10,4.0
BNK-300581,Spain,Male,34,3,1339.12,596,1,True,False,51240629,False,0,0,3.25,161,annual,1,0.0,1,13.6
BNK-300582,France,Male,53,4,9736.07,534,3,True,True,21070336,False,0,1,2.7,264,biennial,3,18402.0,12,3.3
BNK-300583,Spain,Female,70,8,694.45,597,1,True,True,50252997,True,0,0,1.08,214,annual,1,71093.0,15,8.5
BNK-300584,France,Male,48,1,16497.85,583,1,True,True,98002729,False,0,0,5.0,11,monthly,1,0.0,10,8.3
BNK-300585,France,Male,34,9,0.0,688,3,False,True,16820113,False,0,4,2.67,128,annual,3,39113.0,10,1.8
BNK-300586,Spain,Female,40,0,3225.87,596,3,True,True,26700822,False,0,1,2.68,23,monthly,3,72288.0,14,3.2
BNK-300587,France,Male,63,2,2687.56,643,1,True,False,16637330,False,0,4,4.46,337,annual,1,0.0,2,11.9
BNK-300588,Spain,Female,23,1,10883.71,655,3,True,False,58353344,True,0,4,1.86,118,monthly,3,0.0,4,5.2
BNK-300589,Germany,Male,36,8,980.83,689,3,False,True,34612535,False,1,1,2.71,352,annual,3,0.0,9,3.5
BNK-300590,Spain,Female,44,5,6409.98,638,1,False,True,29760805,False,1,2,1.7,91,biennial,1,0.0,14,3.5
BNK-300591,France,Male,54,7,9954.81,646,2,True,False,40688836,False,0,1,4.23,128,monthly,2,9908.0,1,4.2
BNK-300592,Germany,Female,50,6,0.0,614,2,True,True,27488776,False,0,2,3.14,150,monthly,2,0.0,12,5.6
BNK-300593,France,Female,57,5,11159.23,608,1,True,True,29708363,False,0,0,4.51,333,annual,1,0.0,17,6.9
BNK-300594,France,Male,71,2,7469.69,636,4,True,True,41663521,False,0,0,3.94,33,annual,4,0.0,13,2.5
BNK-300595,Germany,Female,27,1,2855.01,614,4,True,True,26767964,False,0,0,4.07,289,annual,4,0.0,18,5.8
BNK-300596,Germany,Male,45,4,0.0,561,2,False,True,28724545,False,1,2,3.64,239,annual,2,0.0,11,3.2
BNK-300597,Germany,Male,39,4,36573.48,651,1,False,True,33581814,False,1,0,3.78,83,monthly,1,0.0,12,8.9
BNK-300598,Germany,Female,23,4,829.12,682,3,True,True,38012491,False,0,0,3.28,307,annual,3,0.0,12,1.6
BNK-300599,Spain,Male,25,9,15505.99,690,2,True,True,49061121,False,1,2,3.36,205,monthly,2,0.0,14,1.7
BNK-300600,France,Female,53,1,1072.76,503,1,False,True,48611428,False,0,0,3.12,184,annual,1,0.0,7,23.3
BNK-300601,France,Male,47,6,625.37,678,2,True,True,17157754,False,0,1,5.0,138,monthly,2,0.0,16,1.1
BNK-300602,Spain,Male,34,1,7110.29,616,2,False,True,73421762,False,1,0,3.68,153,monthly,2,75926.0,13,5.2
BNK-300603,Germany,Male,69,5,8498.85,574,1,False,False,37404954,False,0,0,2.19,292,annual,1,59131.0,1,35.8
BNK-300604,France,Female,35,6,580.26,693,1,True,True,30766125,False,1,0,4.21,354,monthly,1,49152.0,15,3.5
BNK-300605,France,Female,51,0,4066.88,492,3,True,True,23114829,False,0,2,3.36,326,monthly,3,0.0,9,3.2
BNK-300606,France,Female,74,4,6750.53,575,4,False,True,98182528,False,0,1,3.96,122,biennial,4,97635.0,16,2.4
BNK-300607,Spain,Male,57,3,2677.59,566,1,False,True,118176150,False,1,2,3.78,227,annual,1,84823.0,16,7.0
BNK-300608,France,Male,59,4,0.0,653,1,True,True,92326855,False,1,2,5.0,364,annual,1,0.0,10,11.9
BNK-300609,Germany,Female,34,4,2236.54,640,1,True,True,38588433,False,0,2,3.69,230,biennial,1,0.0,11,9.6
BNK-300610,Germany,Female,70,4,7831.95,542,2,False,False,43133387,False,0,0,4.65,1,annual,2,0.0,1,11.9
BNK-300611,Spain,Male,44,6,1712.65,677,1,True,True,76536125,False,0,3,4.57,263,monthly,1,13970.0,13,6.8
BNK-300612,France,Female,35,2,4777.76,515,2,True,True,32196871,False,0,1,2.91,208,monthly,2,0.0,8,5.1
BNK-300613,Spain,Female,60,8,232.14,644,1,False,False,47603011,False,1,0,4.15,181,monthly,1,0.0,3,20.8
BNK-300614,Germany,Female,48,8,7907.38,591,3,True,False,40684791,False,2,0,3.39,14,monthly,3,0.0,1,7.8
BNK-300615,France,Female,25,4,7416.05,626,3,False,True,94786655,False,0,1,3.03,172,monthly,3,0.0,10,1.3
BNK-300616,France,Female,19,9,8621.14,683,3,False,True,74470913,False,0,0,3.04,288,monthly,3,0.0,10,0.5
BNK-300617,France,Male,24,2,3780.18,666,1,True,True,33894708,False,0,0,4.66,206,monthly,1,36168.0,11,6.1
BNK-300618,France,Male,27,2,1732.14,713,2,False,True,77848920,False,1,2,5.0,98,monthly,2,0.0,17,2.5
BNK-300619,France,Female,30,2,0.0,549,1,True,True,36245794,False,1,1,3.36,298,monthly,1,0.0,17,11.1
BNK-300620,France,Male,37,7,9271.65,668,1,False,False,27642538,False,0,1,4.17,164,monthly,1,0.0,2,16.7
BNK-300621,Spain,Female,31,1,6542.38,699,2,True,True,31487053,False,0,3,4.25,236,annual,2,42564.0,13,2.7
BNK-300622,France,Male,69,3,20293.57,547,3,True,False,39093271,False,0,2,3.58,6,biennial,3,50528.0,4,9.4
BNK-300623,France,Male,72,1,1099.09,524,3,True,True,24525654,False,0,3,5.0,53,annual,3,0.0,6,9.8
BNK-300624,Germany,Female,73,4,52699.43,581,1,True,True,28034484,False,0,0,5.0,73,biennial,1,23222.0,14,14.4
BNK-300625,Spain,Female,27,3,1869.74,666,2,True,False,17646775,False,0,5,3.52,52,monthly,2,0.0,2,8.9
BNK-300626,Spain,Male,48,8,4510.7,668,1,True,True,24070895,True,0,1,4.39,156,annual,1,51657.0,14,8.1
BNK-300627,Spain,Male,23,7,21917.23,657,2,True,True,40834127,False,0,0,3.56,152,monthly,2,68686.0,10,1.3
BNK-300628,Spain,Male,58,8,8416.01,594,1,False,False,61149021,False,1,1,3.22,30,monthly,1,0.0,2,25.0
BNK-300629,France,Female,25,4,642.99,697,3,False,True,57355042,False,0,0,3.89,240,annual,3,19687.0,12,1.1
BNK-300630,Germany,Female,34,5,7929.08,608,4,True,True,45022603,False,1,1,4.7,176,annual,4,0.0,15,1.5
BNK-300631,France,Female,29,8,3556.05,593,1,True,True,16904970,False,2,1,3.92,143,monthly,1,55480.0,9,5.2
BNK-300632,Spain,Female,45,7,11227.76,580,3,False,True,23611726,False,0,1,4.59,89,monthly,3,0.0,10,3.7
BNK-300633,France,Female,39,9,10786.52,640,2,True,False,32901668,False,1,1,4.18,139,annual,2,0.0,2,4.7
BNK-300634,Germany,Female,48,9,2104.71,709,2,True,True,58771749,False,0,1,5.0,60,annual,2,0.0,14,1.2
BNK-300635,France,Female,29,0,2721.33,558,2,True,True,27489870,False,0,2,4.42,326,monthly,2,0.0,15,2.7
BNK-300636,Spain,Male,46,2,6595.06,657,1,True,True,19734470,False,0,0,5.0,188,monthly,1,0.0,11,6.0
BNK-300637,France,Female,23,7,128.75,723,1,False,True,74917598,False,0,2,3.31,317,monthly,1,70260.0,18,3.2
BNK-300638,Spain,Male,20,0,5985.97,629,1,True,True,25147996,False,1,2,3.84,312,monthly,1,0.0,11,4.4
BNK-300639,Spain,Female,25,0,10558.11,510,2,True,False,20662273,False,0,2,4.0,174,monthly,2,0.0,2,8.0
BNK-300640,France,Female,33,1,8160.09,561,1,True,False,40687153,False,0,4,3.32,145,monthly,1,85196.0,1,26.2
BNK-300641,Spain,Female,63,0,18977.94,530,2,True,True,35417548,True,0,1,2.19,262,annual,2,0.0,15,9.9
BNK-300642,France,Female,36,6,0.0,713,3,True,False,28280757,False,2,0,4.31,140,annual,3,0.0,3,4.9
BNK-300643,France,Female,47,2,13942.06,572,2,True,True,36322183,True,1,0,3.53,165,monthly,2,79906.0,10,3.3
BNK-300644,France,Female,56,9,2826.1,607,1,True,False,22857390,True,0,1,3.09,150,monthly,1,17715.0,3,25.9
BNK-300645,Germany,Male,60,1,17260.02,575,2,True,True,28119248,False,0,2,4.85,220,biennial,2,69154.0,18,6.6
BNK-300646,France,Female,51,4,0.0,549,1,True,True,35665363,True,0,1,2.12,20,biennial,1,53852.0,12,9.8
BNK-300647,Germany,Female,28,6,8771.62,655,3,False,False,13122347,False,0,1,3.69,100,biennial,3,0.0,4,4.4
BNK-300648,Spain,Female,55,3,16088.59,559,1,True,True,58543935,False,2,0,3.06,248,annual,1,33913.0,17,7.7
BNK-300649,France,Female,35,7,2359.48,761,1,True,True,18279727,False,0,3,4.11,182,biennial,1,0.0,15,3.1
BNK-300650,France,Female,51,8,3728.46,600,4,False,True,22710255,False,2,2,4.39,252,monthly,4,54672.0,14,1.1
BNK-300651,France,Female,73,6,20303.37,665,1,True,True,59878737,False,1,0,5.0,234,monthly,1,0.0,8,7.3
BNK-300652,France,Male,22,6,3556.54,619,1,True,False,48274355,False,0,0,3.06,122,monthly,1,0.0,3,19.7
BNK-300653,Spain,Male,22,5,2583.57,667,1,False,True,37936218,False,0,0,4.3,161,annual,1,0.0,12,5.9
BNK-300654,France,Male,32,9,0.0,694,1,True,True,15458350,False,0,4,5.0,26,monthly,1,0.0,14,10.6
BNK-300655,Germany,Female,43,7,843.88,647,3,True,True,26826879,False,0,2,3.2,277,annual,3,94685.0,12,3.1
BNK-300656,Spain,Male,45,0,3705.52,585,1,True,True,32595241,False,2,0,3.01,162,monthly,1,0.0,9,10.5
BNK-300657,France,Male,34,7,4005.91,689,1,False,True,33800850,False,0,1,2.82,98,annual,1,0.0,14,3.7
BNK-300658,Germany,Male,69,1,1038.65,571,3,False,True,64261076,False,0,3,4.5,195,biennial,3,0.0,11,4.9
BNK-300659,Spain,Female,18,8,8707.71,680,1,True,False,98434505,False,0,0,3.42,5,annual,1,0.0,2,6.7
BNK-300660,Germany,Female,49,3,1731.08,573,1,False,True,49386223,False,1,2,4.38,152,monthly,1,34052.0,14,12.4
BNK-300661,France,Male,49,6,1557.34,617,1,True,True,27800359,False,1,2,3.83,333,monthly,1,59157.0,9,4.9
BNK-300662,Spain,Male,61,7,14735.43,607,3,True,True,66649756,False,0,2,5.0,140,monthly,3,0.0,10,1.3
BNK-300663,Spain,Female,49,3,0.0,592,2,True,True,27043858,False,1,3,4.63,132,annual,2,26941.0,13,6.4
BNK-300664,Spain,Female,25,9,1033.82,687,2,True,True,9780569,False,0,2,3.36,164,monthly,2,0.0,7,2.0
BNK-300665,Spain,Male,36,5,465.59,579,2,True,True,19442824,False,0,0,3.76,92,annual,2,0.0,13,3.7
BNK-300666,Spain,Male,27,4,19329.05,600,2,True,False,11092659,False,0,2,4.63,81,biennial,2,0.0,5,5.7
BNK-300667,Germany,Female,44,4,0.0,649,3,True,True,29973988,False,0,0,3.15,174,monthly,3,21552.0,10,2.6
BNK-300668,France,Male,70,3,13551.15,478,3,False,False,33218364,False,0,1,4.95,241,monthly,3,36096.0,2,10.7
BNK-300669,Spain,Male,40,1,20074.21,645,2,True,True,16377511,False,1,0,3.8,91,monthly,2,0.0,9,4.7
BNK-300670,France,Female,38,9,13207.93,642,3,True,True,23693180,False,0,2,4.65,78,annual,3,0.0,12,1.5
BNK-300671,Spain,Female,44,8,12499.59,714,1,False,False,17797648,False,0,1,3.84,267,monthly,1,0.0,3,17.4
