timestamp,hour,day_of_week,month,is_weekend,outdoor_temp_c,energy_kwh,hvac_mode,occupancy_est,solar_gen_kwh,grid_import_kwh,is_anomaly,cost_rub
2024-01-25 01:00:00,1,3,1,False,3.8,6.638,heat,3,0.0,6.638,False,33.31
2024-01-25 02:00:00,2,3,1,False,6.7,5.994,heat,1,0.0,5.994,False,27.4
2024-01-25 03:00:00,3,3,1,False,4.0,6.191,heat,2,0.011,6.191,False,33.56
2024-01-25 04:00:00,4,3,1,False,4.0,6.809,heat,1,0.0,6.809,False,34.55
2024-01-25 05:00:00,5,3,1,False,4.9,5.996,heat,2,0.0,5.996,False,32.63
2024-01-25 06:00:00,6,3,1,False,0.8,7.058,heat,1,0.162,7.058,False,37.46
2024-01-25 07:00:00,7,3,1,False,5.9,7.619,heat,1,0.0,7.49,False,37.76
2024-01-25 08:00:00,8,3,1,False,9.3,6.974,heat,1,0.372,6.724,False,43.55
2024-01-25 09:00:00,9,3,1,False,3.9,6.694,heat,1,0.127,6.34,False,39.99
2024-01-25 10:00:00,10,3,1,False,5.3,6.643,heat,2,0.0,6.21,False,42.77
2024-01-25 11:00:00,11,3,1,False,2.5,7.663,heat,4,0.007,7.18,False,42.09
2024-01-25 12:00:00,12,3,1,False,2.8,8.341,heat,4,0.118,7.841,False,43.11
2024-01-25 13:00:00,13,3,1,False,8.0,6.9,heat,2,0.332,6.417,False,39.05
2024-01-25 14:00:00,14,3,1,False,5.5,6.676,heat,4,0.165,6.243,False,31.62
2024-01-25 15:00:00,15,3,1,False,7.0,7.829,heat,0,0.099,7.475,False,43.06
2024-01-25 16:00:00,16,3,1,False,5.8,7.577,heat,3,0.142,7.327,False,48.61
2024-01-25 17:00:00,17,3,1,False,4.5,7.564,heat,6,0.211,7.435,False,45.81
2024-01-25 18:00:00,18,3,1,False,8.6,24.553,heat,3,0.15,24.553,True,154.89
2024-01-25 19:00:00,19,3,1,False,-0.4,8.765,heat,5,0.121,8.765,False,43.4
2024-01-25 20:00:00,20,3,1,False,2.6,19.208,heat,6,0.0,19.208,True,87.15
2024-01-25 21:00:00,21,3,1,False,3.9,8.374,heat,10,0.0,8.374,False,50.1
2024-01-25 22:00:00,22,3,1,False,5.1,8.143,heat,4,0.0,8.143,False,49.77
2024-01-25 23:00:00,23,3,1,False,4.1,6.468,heat,3,0.0,6.468,False,33.42
2024-01-26 00:00:00,0,4,1,False,5.6,5.938,heat,5,0.0,5.938,False,32.89
2024-01-26 01:00:00,1,4,1,False,9.1,5.437,heat,3,0.0,5.437,False,28.92
2024-01-26 02:00:00,2,4,1,False,1.5,7.593,heat,4,0.0,7.593,False,44.1
2024-01-26 03:00:00,3,4,1,False,9.6,4.803,heat,1,0.0,4.803,False,30.1
2024-01-26 04:00:00,4,4,1,False,4.3,6.796,heat,8,0.0,6.796,False,40.1
2024-01-26 05:00:00,5,4,1,False,5.6,5.685,heat,5,0.0,5.685,False,31.73
2024-01-26 06:00:00,6,4,1,False,5.1,5.718,heat,2,0.0,5.718,False,34.24
2024-01-26 07:00:00,7,4,1,False,5.8,7.49,heat,6,0.065,7.361,False,44.41
2024-01-26 08:00:00,8,4,1,False,8.6,6.354,heat,2,0.192,6.104,False,29.41
2024-01-26 09:00:00,9,4,1,False,1.6,7.653,heat,4,0.0,7.299,False,46.41
2024-01-26 10:00:00,10,4,1,False,2.8,8.013,heat,1,0.234,7.58,False,50.5
2024-01-26 11:00:00,11,4,1,False,6.9,8.048,heat,3,0.314,7.565,False,37.56
2024-01-26 12:00:00,12,4,1,False,2.6,7.409,heat,2,0.0,6.909,False,42.64
2024-01-26 13:00:00,13,4,1,False,-0.6,9.3,heat,7,0.0,8.817,False,42.01
2024-01-26 14:00:00,14,4,1,False,6.9,6.965,heat,1,0.244,6.532,False,38.38
2024-01-26 15:00:00,15,4,1,False,2.7,7.848,heat,2,0.0,7.494,False,44.73
2024-01-26 16:00:00,16,4,1,False,7.6,6.554,heat,5,0.153,6.304,False,32.69
2024-01-26 17:00:00,17,4,1,False,3.7,7.927,heat,4,0.176,7.798,False,37.74
2024-01-26 18:00:00,18,4,1,False,8.4,6.583,heat,5,0.0,6.583,False,33.22
2024-01-26 19:00:00,19,4,1,False,5.8,7.602,heat,5,0.0,7.602,False,46.87
2024-01-26 20:00:00,20,4,1,False,2.9,8.959,heat,7,0.0,8.959,False,49.5
2024-01-26 21:00:00,21,4,1,False,1.3,8.563,heat,6,0.0,8.563,False,43.67
2024-01-26 22:00:00,22,4,1,False,4.3,7.482,heat,4,0.0,7.482,False,46.36
2024-01-26 23:00:00,23,4,1,False,5.2,6.165,heat,0,0.0,6.165,False,38.91
2024-01-27 00:00:00,0,5,1,True,3.1,20.326,heat,2,0.0,20.326,True,117.01
2024-01-27 01:00:00,1,5,1,True,1.1,5.736,heat,2,0.0,5.736,False,27.85
2024-01-27 02:00:00,2,5,1,True,4.3,4.849,heat,2,0.0,4.849,False,26.76
2024-01-27 03:00:00,3,5,1,True,9.6,4.179,heat,2,0.0,4.179,False,21.5
2024-01-27 04:00:00,4,5,1,True,5.7,5.114,heat,5,0.0,5.114,False,23.71
2024-01-27 05:00:00,5,5,1,True,3.1,5.367,heat,2,0.0,5.367,False,34.81
2024-01-27 06:00:00,6,5,1,True,5.4,4.257,heat,1,0.0,4.257,False,19.92
2024-01-27 07:00:00,7,5,1,True,6.9,5.623,heat,1,0.343,5.494,False,28.87
2024-01-27 08:00:00,8,5,1,True,2.2,7.128,heat,5,0.293,6.878,False,36.02
2024-01-27 09:00:00,9,5,1,True,4.2,7.113,heat,3,0.301,6.759,False,36.0
2024-01-27 10:00:00,10,5,1,True,4.6,5.351,heat,3,0.122,4.918,False,26.44
2024-01-27 11:00:00,11,5,1,True,3.8,6.85,heat,5,0.1,6.367,False,38.36
2024-01-27 12:00:00,12,5,1,True,1.3,7.646,heat,6,0.0,7.146,False,46.25
2024-01-27 13:00:00,13,5,1,True,7.0,6.235,heat,1,0.214,5.752,False,30.58
2024-01-27 14:00:00,14,5,1,True,-1.3,8.317,heat,7,0.062,7.884,False,50.6
2024-01-27 15:00:00,15,5,1,True,3.0,7.37,heat,4,0.28,7.016,False,41.46
2024-01-27 16:00:00,16,5,1,True,2.8,6.906,heat,3,0.045,6.656,False,44.84
2024-01-27 17:00:00,17,5,1,True,3.3,7.171,heat,5,0.0,7.042,False,39.83
2024-01-27 18:00:00,18,5,1,True,9.4,4.617,heat,5,0.0,4.617,False,28.78
2024-01-27 19:00:00,19,5,1,True,4.1,6.504,heat,4,0.0,6.504,False,33.95
2024-01-27 20:00:00,20,5,1,True,8.2,5.79,heat,5,0.0,5.79,False,34.23
2024-01-27 21:00:00,21,5,1,True,5.4,6.153,heat,7,0.0,6.153,False,30.5
2024-01-27 22:00:00,22,5,1,True,6.3,5.709,heat,4,0.0,5.709,False,26.57
2024-01-27 23:00:00,23,5,1,True,4.1,4.915,heat,3,0.0,4.915,False,29.25
2024-01-28 00:00:00,0,6,1,True,7.2,4.674,heat,2,0.0,4.674,False,27.6
2024-01-28 01:00:00,1,6,1,True,3.2,5.368,heat,5,0.0,5.368,False,30.04
2024-01-28 02:00:00,2,6,1,True,3.7,5.269,heat,5,0.0,5.269,False,32.51
2024-01-28 03:00:00,3,6,1,True,3.4,5.496,heat,0,0.0,5.496,False,32.49
2024-01-28 04:00:00,4,6,1,True,1.9,5.843,heat,0,0.0,5.843,False,32.17
2024-01-28 05:00:00,5,6,1,True,4.9,5.554,heat,5,0.0,5.554,False,31.3
2024-01-28 06:00:00,6,6,1,True,7.6,4.772,heat,5,0.005,4.772,False,28.8
2024-01-28 07:00:00,7,6,1,True,4.0,6.875,heat,5,0.0,6.746,False,34.06
2024-01-28 08:00:00,8,6,1,True,2.6,6.939,heat,2,0.093,6.689,False,34.64
2024-01-28 09:00:00,9,6,1,True,10.8,5.532,off,2,0.224,5.178,False,28.16
2024-01-28 10:00:00,10,6,1,True,3.8,7.42,heat,2,0.083,6.987,False,43.16
2024-01-28 11:00:00,11,6,1,True,7.2,5.291,heat,2,0.508,4.808,False,33.51
2024-01-28 12:00:00,12,6,1,True,5.0,6.419,heat,7,0.288,5.919,False,29.72
2024-01-28 13:00:00,13,6,1,True,8.2,5.574,heat,4,0.49,5.091,False,27.47
2024-01-28 14:00:00,14,6,1,True,4.8,6.11,heat,6,0.211,5.677,False,29.75
2024-01-28 15:00:00,15,6,1,True,4.9,6.294,heat,2,0.044,5.94,False,29.24
2024-01-28 16:00:00,16,6,1,True,4.8,6.349,heat,3,0.047,6.099,False,38.26
2024-01-28 17:00:00,17,6,1,True,4.2,7.075,heat,6,0.0,6.946,False,45.53
2024-01-28 18:00:00,18,6,1,True,5.2,5.854,heat,4,0.0,5.854,False,33.85
2024-01-28 19:00:00,19,6,1,True,2.7,7.132,heat,8,0.096,7.132,False,39.6
2024-01-28 20:00:00,20,6,1,True,6.5,5.775,heat,4,0.0,5.775,False,36.41
2024-01-28 21:00:00,21,6,1,True,13.1,4.914,off,3,0.0,4.914,False,30.81
2024-01-28 22:00:00,22,6,1,True,2.2,7.199,heat,5,0.0,7.199,False,37.5
2024-01-28 23:00:00,23,6,1,True,5.9,5.095,heat,1,0.0,5.095,False,24.61
2024-01-29 00:00:00,0,0,1,False,5.0,6.083,heat,1,0.0,6.083,False,30.36
2024-01-29 01:00:00,1,0,1,False,1.6,13.492,heat,2,0.031,13.492,True,81.83
2024-01-29 02:00:00,2,0,1,False,7.3,5.259,heat,7,0.0,5.259,False,31.63
2024-01-29 03:00:00,3,0,1,False,3.7,7.077,heat,3,0.0,7.077,False,38.78
2024-01-29 04:00:00,4,0,1,False,2.9,6.803,heat,2,0.0,6.803,False,31.95
2024-01-29 05:00:00,5,0,1,False,9.1,5.834,heat,1,0.0,5.834,False,35.57
2024-01-29 06:00:00,6,0,1,False,4.0,6.927,heat,5,0.0,6.927,False,39.05
2024-01-29 07:00:00,7,0,1,False,8.5,6.434,heat,6,0.068,6.305,False,33.69
2024-01-29 08:00:00,8,0,1,False,6.6,6.624,heat,2,0.138,6.374,False,42.16
2024-01-29 09:00:00,9,0,1,False,5.3,7.93,heat,4,0.224,7.576,False,38.57
2024-01-29 10:00:00,10,0,1,False,6.9,7.495,heat,5,0.445,7.062,False,38.02
2024-01-29 11:00:00,11,0,1,False,7.4,6.978,heat,7,0.329,6.495,False,35.45
2024-01-29 12:00:00,12,0,1,False,4.5,7.103,heat,1,0.07,6.603,False,45.21
2024-01-29 13:00:00,13,0,1,False,3.9,7.614,heat,1,0.01,7.131,False,47.73
2024-01-29 14:00:00,14,0,1,False,7.6,6.977,heat,2,0.25,6.544,False,40.65
2024-01-29 15:00:00,15,0,1,False,13.3,5.779,off,3,0.441,5.425,False,31.11
2024-01-29 16:00:00,16,0,1,False,0.1,8.37,heat,2,0.121,8.12,False,39.97
2024-01-29 17:00:00,17,0,1,False,1.7,8.801,heat,0,0.0,8.672,False,54.62
2024-01-29 18:00:00,18,0,1,False,2.1,8.594,heat,2,0.0,8.594,False,39.42
2024-01-29 19:00:00,19,0,1,False,4.0,8.121,heat,12,0.094,8.121,False,36.69
2024-01-29 20:00:00,20,0,1,False,2.1,8.497,heat,2,0.0,8.497,False,45.74
2024-01-29 21:00:00,21,0,1,False,6.8,6.225,heat,6,0.0,6.225,False,35.1
2024-01-29 22:00:00,22,0,1,False,0.7,8.763,heat,6,0.0,8.763,False,50.55
2024-01-29 23:00:00,23,0,1,False,3.7,6.218,heat,3,0.0,6.218,False,34.95
2024-01-30 00:00:00,0,1,1,False,3.5,6.655,heat,7,0.0,6.655,False,36.12
2024-01-30 01:00:00,1,1,1,False,8.0,4.668,heat,2,0.0,4.668,False,25.25
2024-01-30 02:00:00,2,1,1,False,4.9,5.28,heat,1,0.0,5.28,False,26.41
2024-01-30 03:00:00,3,1,1,False,1.0,7.293,heat,2,0.017,7.293,False,35.83
2024-01-30 04:00:00,4,1,1,False,5.9,5.472,heat,3,0.0,5.472,False,27.36
2024-01-30 05:00:00,5,1,1,False,2.2,5.894,heat,3,0.0,5.894,False,26.9
2024-01-30 06:00:00,6,1,1,False,1.4,6.521,heat,1,0.067,6.521,False,32.24
2024-01-30 07:00:00,7,1,1,False,8.3,6.653,heat,2,0.035,6.524,False,31.48
2024-01-30 08:00:00,8,1,1,False,3.7,8.324,heat,2,0.123,8.074,False,51.84
2024-01-30 09:00:00,9,1,1,False,6.5,7.198,heat,5,0.293,6.844,False,41.71
2024-01-30 10:00:00,10,1,1,False,3.6,7.676,heat,1,0.024,7.243,False,38.61
2024-01-30 11:00:00,11,1,1,False,5.7,7.262,heat,1,0.249,6.779,False,41.82
2024-01-30 12:00:00,12,1,1,False,9.2,6.803,heat,3,0.61,6.303,False,41.78
2024-01-30 13:00:00,13,1,1,False,5.6,7.629,heat,1,0.397,7.146,False,47.74
2024-01-30 14:00:00,14,1,1,False,3.9,8.107,heat,1,0.207,7.674,False,48.56
2024-01-30 15:00:00,15,1,1,False,1.0,9.237,heat,2,0.013,8.883,False,48.33
2024-01-30 16:00:00,16,1,1,False,7.7,6.902,heat,4,0.159,6.652,False,33.93
2024-01-30 17:00:00,17,1,1,False,6.4,7.472,heat,5,0.01,7.343,False,47.82
2024-01-30 18:00:00,18,1,1,False,6.0,6.449,heat,7,0.0,6.449,False,30.76
2024-01-30 19:00:00,19,1,1,False,4.8,7.682,heat,7,0.061,7.682,False,49.45
2024-01-30 20:00:00,20,1,1,False,8.4,6.167,heat,5,0.0,6.167,False,39.04
2024-01-30 21:00:00,21,1,1,False,3.7,7.626,heat,3,0.0,7.626,False,41.75
2024-01-30 22:00:00,22,1,1,False,6.7,6.953,heat,5,0.0,6.953,False,37.82
2024-01-30 23:00:00,23,1,1,False,10.5,4.685,off,3,0.0,4.685,False,21.96
2024-01-31 00:00:00,0,2,1,False,5.2,5.757,heat,2,0.0,5.757,False,36.44
2024-01-31 01:00:00,1,2,1,False,4.0,6.15,heat,2,0.0,6.15,False,33.76
2024-01-31 02:00:00,2,2,1,False,3.3,6.726,heat,4,0.0,6.726,False,30.48
2024-01-31 03:00:00,3,2,1,False,3.3,6.511,heat,10,0.0,6.511,False,33.67
2024-01-31 04:00:00,4,2,1,False,5.1,5.996,heat,2,0.0,5.996,False,33.9
2024-01-31 05:00:00,5,2,1,False,10.0,4.807,heat,1,0.0,4.807,False,26.15
2024-01-31 06:00:00,6,2,1,False,6.3,5.634,heat,2,0.038,5.634,False,28.99
2024-01-31 07:00:00,7,2,1,False,5.6,7.793,heat,1,0.078,7.664,False,42.21
2024-01-31 08:00:00,8,2,1,False,5.4,26.42,heat,3,0.0,26.17,True,137.42
2024-01-31 09:00:00,9,2,1,False,0.3,9.617,heat,1,0.012,9.263,False,60.92
2024-01-31 10:00:00,10,2,1,False,4.7,7.805,heat,7,0.067,7.372,False,38.23
2024-01-31 11:00:00,11,2,1,False,2.2,8.544,heat,2,0.027,8.061,False,45.36
2024-01-31 12:00:00,12,2,1,False,9.5,6.295,heat,2,0.397,5.795,False,39.39
2024-01-31 13:00:00,13,2,1,False,2.4,8.426,heat,4,0.164,7.943,False,44.81
2024-01-31 14:00:00,14,2,1,False,1.0,8.959,heat,7,0.0,8.526,False,49.35
2024-01-31 15:00:00,15,2,1,False,-0.2,8.926,heat,0,0.0,8.572,False,49.15
2024-01-31 16:00:00,16,2,1,False,2.7,7.976,heat,5,0.049,7.726,False,47.6
2024-01-31 17:00:00,17,2,1,False,-3.7,10.166,heat,3,0.069,10.037,False,54.63
2024-01-31 18:00:00,18,2,1,False,5.6,8.194,heat,5,0.001,8.194,False,39.61
2024-01-31 19:00:00,19,2,1,False,5.7,6.778,heat,5,0.0,6.778,False,41.7
2024-01-31 20:00:00,20,2,1,False,1.7,8.177,heat,4,0.0,8.177,False,48.21
2024-01-31 21:00:00,21,2,1,False,7.6,6.885,heat,3,0.0,6.885,False,42.92
2024-01-31 22:00:00,22,2,1,False,4.5,7.532,heat,3,0.0,7.532,False,38.61
2024-01-31 23:00:00,23,2,1,False,4.5,6.14,heat,3,0.005,6.14,False,31.26
2024-02-01 00:00:00,0,3,2,False,15.1,3.123,off,2,0.0,3.123,False,14.06
2024-02-01 01:00:00,1,3,2,False,15.9,3.699,off,5,0.0,3.699,False,16.87
2024-02-01 02:00:00,2,3,2,False,9.4,4.949,heat,1,0.0,4.949,False,26.55
2024-02-01 03:00:00,3,3,2,False,8.2,5.354,heat,5,0.0,5.354,False,32.11
2024-02-01 04:00:00,4,3,2,False,11.4,4.346,off,2,0.0,4.346,False,20.33
2024-02-01 05:00:00,5,3,2,False,17.1,2.737,off,1,0.0,2.737,False,12.93
2024-02-01 06:00:00,6,3,2,False,10.2,4.492,off,2,0.331,4.492,False,23.67
2024-02-01 07:00:00,7,3,2,False,15.4,5.593,off,6,0.171,5.464,False,33.63
2024-02-01 08:00:00,8,3,2,False,9.6,6.012,heat,1,0.375,5.762,False,28.26
2024-02-01 09:00:00,9,3,2,False,12.0,5.632,off,5,0.349,5.278,False,32.33
2024-02-01 10:00:00,10,3,2,False,10.8,5.382,off,1,0.321,4.949,False,28.03
2024-02-01 11:00:00,11,3,2,False,13.7,5.559,off,1,0.595,5.076,False,27.59
2024-02-01 12:00:00,12,3,2,False,12.9,5.917,off,3,0.661,5.417,False,38.25
2024-02-01 13:00:00,13,3,2,False,9.8,5.645,heat,1,0.481,5.162,False,35.01
2024-02-01 14:00:00,14,3,2,False,11.1,5.748,off,2,0.409,5.315,False,28.16
2024-02-01 15:00:00,15,3,2,False,9.3,6.157,heat,3,0.279,5.803,False,33.13
2024-02-01 16:00:00,16,3,2,False,13.2,5.36,off,3,0.34,5.11,False,27.04
2024-02-01 17:00:00,17,3,2,False,9.4,6.659,heat,3,0.04,6.53,False,36.48
2024-02-01 18:00:00,18,3,2,False,12.8,5.593,off,4,0.0,5.593,False,27.67
2024-02-01 19:00:00,19,3,2,False,13.7,5.377,off,5,0.0,5.377,False,24.76
2024-02-01 20:00:00,20,3,2,False,14.5,4.61,off,6,0.0,4.61,False,25.16
2024-02-01 21:00:00,21,3,2,False,14.5,5.153,off,9,0.0,5.153,False,29.96
2024-02-01 22:00:00,22,3,2,False,13.5,5.804,off,5,0.0,5.804,False,30.7
2024-02-01 23:00:00,23,3,2,False,9.3,5.028,heat,3,0.0,5.028,False,24.48
2024-02-02 00:00:00,0,4,2,False,9.9,4.023,heat,4,0.0,4.023,False,23.04
2024-02-02 01:00:00,1,4,2,False,9.9,5.337,heat,2,0.0,5.337,False,32.63
2024-02-02 02:00:00,2,4,2,False,12.3,4.764,off,1,0.0,4.764,False,24.54
2024-02-02 03:00:00,3,4,2,False,15.8,3.584,off,3,0.0,3.584,False,22.52
2024-02-02 04:00:00,4,4,2,False,10.4,5.071,off,6,0.0,5.071,False,24.28
2024-02-02 05:00:00,5,4,2,False,11.6,4.599,off,3,0.0,4.599,False,24.29
2024-02-02 06:00:00,6,4,2,False,16.1,3.538,off,5,0.044,3.538,False,16.28
2024-02-02 07:00:00,7,4,2,False,8.4,6.473,heat,2,0.168,6.344,False,38.45
2024-02-02 08:00:00,8,4,2,False,17.1,4.851,off,2,0.674,4.601,False,30.82
2024-02-02 09:00:00,9,4,2,False,14.4,4.313,off,4,0.336,3.959,False,24.44
2024-02-02 10:00:00,10,4,2,False,10.4,6.137,off,3,0.491,5.704,False,32.88
2024-02-02 11:00:00,11,4,2,False,11.5,6.297,off,5,0.627,5.814,False,35.51
2024-02-02 12:00:00,12,4,2,False,17.6,4.988,off,0,0.909,4.488,False,30.01
2024-02-02 13:00:00,13,4,2,False,11.0,6.217,off,2,0.632,5.734,False,33.32
2024-02-02 14:00:00,14,4,2,False,14.6,5.618,off,0,0.73,5.185,False,34.74
2024-02-02 15:00:00,15,4,2,False,18.6,4.278,off,3,0.694,3.924,False,22.1
2024-02-02 16:00:00,16,4,2,False,12.4,5.962,off,2,0.299,5.712,False,30.75
2024-02-02 17:00:00,17,4,2,False,12.5,5.967,off,2,0.0,5.838,False,37.03
2024-02-02 18:00:00,18,4,2,False,19.1,3.356,off,5,0.217,3.356,False,20.32
2024-02-02 19:00:00,19,4,2,False,9.2,6.804,heat,7,0.0,6.804,False,31.06
2024-02-02 20:00:00,20,4,2,False,12.4,5.736,off,6,0.0,5.736,False,31.45
2024-02-02 21:00:00,21,4,2,False,13.8,5.443,off,6,0.0,5.443,False,34.08
2024-02-02 22:00:00,22,4,2,False,7.9,7.191,heat,3,0.0,7.191,False,39.41
2024-02-02 23:00:00,23,4,2,False,9.0,4.833,heat,4,0.0,4.833,False,21.8
2024-02-03 00:00:00,0,5,2,True,10.8,3.514,off,5,0.0,3.514,False,19.83
2024-02-03 01:00:00,1,5,2,True,13.7,2.797,off,2,0.0,2.797,False,12.97
2024-02-03 02:00:00,2,5,2,True,11.0,3.593,off,3,0.0,3.593,False,17.61
2024-02-03 03:00:00,3,5,2,True,12.2,2.28,off,3,0.0,2.28,False,10.49
2024-02-03 04:00:00,4,5,2,True,14.8,2.757,off,4,0.0,2.757,False,17.26
2024-02-03 05:00:00,5,5,2,True,14.3,2.908,off,3,0.0,2.908,False,16.43
2024-02-03 06:00:00,6,5,2,True,6.4,4.09,heat,2,0.191,4.09,False,21.51
2024-02-03 07:00:00,7,5,2,True,13.0,4.142,off,2,0.197,4.013,False,22.33
2024-02-03 08:00:00,8,5,2,True,14.1,4.617,off,2,0.4,4.367,False,25.32
2024-02-03 09:00:00,9,5,2,True,12.3,4.244,off,6,0.434,3.89,False,20.0
2024-02-03 10:00:00,10,5,2,True,14.1,4.777,off,1,0.691,4.344,False,25.52
2024-02-03 11:00:00,11,5,2,True,14.8,3.625,off,0,0.777,3.142,False,19.64
2024-02-03 12:00:00,12,5,2,True,13.5,4.721,off,4,0.626,4.221,False,27.05
2024-02-03 13:00:00,13,5,2,True,12.2,4.262,off,2,0.48,3.779,False,21.34
2024-02-03 14:00:00,14,5,2,True,13.3,4.718,off,2,0.558,4.285,False,29.28
2024-02-03 15:00:00,15,5,2,True,5.5,6.412,heat,5,0.272,6.058,False,34.17
2024-02-03 16:00:00,16,5,2,True,16.7,3.614,off,2,0.404,3.364,False,17.87
2024-02-03 17:00:00,17,5,2,True,16.5,3.17,off,2,0.123,3.041,False,17.89
2024-02-03 18:00:00,18,5,2,True,16.3,3.633,off,5,0.0,3.633,False,19.54
2024-02-03 19:00:00,19,5,2,True,12.9,4.166,off,3,0.0,4.166,False,20.25
2024-02-03 20:00:00,20,5,2,True,14.2,3.792,off,4,0.0,3.792,False,23.56
2024-02-03 21:00:00,21,5,2,True,12.9,4.997,off,4,0.0,4.997,False,28.54
2024-02-03 22:00:00,22,5,2,True,13.5,5.478,off,2,0.0,5.478,False,33.18
2024-02-03 23:00:00,23,5,2,True,16.6,1.743,off,3,0.0,1.743,False,10.7
2024-02-04 00:00:00,0,6,2,True,7.2,4.573,heat,1,0.0,4.573,False,24.25
2024-02-04 01:00:00,1,6,2,True,13.8,3.123,off,3,0.0,3.123,False,19.95
2024-02-04 02:00:00,2,6,2,True,10.0,3.448,heat,3,0.0,3.448,False,15.92
2024-02-04 03:00:00,3,6,2,True,9.0,3.585,heat,4,0.0,3.585,False,17.85
2024-02-04 04:00:00,4,6,2,True,12.1,3.17,off,5,0.0,3.17,False,15.53
2024-02-04 05:00:00,5,6,2,True,8.7,11.53,heat,0,0.0,11.53,True,56.16
2024-02-04 06:00:00,6,6,2,True,8.7,3.006,heat,3,0.116,3.006,False,18.19
2024-02-04 07:00:00,7,6,2,True,7.5,5.923,heat,4,0.0,5.794,False,27.67
2024-02-04 08:00:00,8,6,2,True,11.1,5.259,off,2,0.355,5.009,False,25.96
2024-02-04 09:00:00,9,6,2,True,14.1,4.373,off,3,0.476,4.019,False,21.42
2024-02-04 10:00:00,10,6,2,True,15.0,3.852,off,0,0.601,3.419,False,23.34
2024-02-04 11:00:00,11,6,2,True,18.4,2.618,off,5,0.697,2.135,False,16.28
2024-02-04 12:00:00,12,6,2,True,11.3,13.05,off,4,0.406,12.55,True,61.7
2024-02-04 13:00:00,13,6,2,True,14.9,3.667,off,4,0.669,3.184,False,17.27
2024-02-04 14:00:00,14,6,2,True,13.0,4.313,off,3,0.482,3.88,False,19.42
2024-02-04 15:00:00,15,6,2,True,13.0,4.465,off,6,0.558,4.111,False,25.69
2024-02-04 16:00:00,16,6,2,True,13.6,4.616,off,2,0.414,4.366,False,25.12
2024-02-04 17:00:00,17,6,2,True,14.9,4.39,off,4,0.343,4.261,False,26.7
2024-02-04 18:00:00,18,6,2,True,13.9,4.3,off,5,0.0,4.3,False,26.6
2024-02-04 19:00:00,19,6,2,True,11.3,4.885,off,8,0.0,4.885,False,24.48
2024-02-04 20:00:00,20,6,2,True,14.3,4.443,off,8,0.0,4.443,False,23.0
2024-02-04 21:00:00,21,6,2,True,10.6,4.696,off,5,0.0,4.696,False,23.0
2024-02-04 22:00:00,22,6,2,True,14.3,3.861,off,6,0.0,3.861,False,19.64
2024-02-04 23:00:00,23,6,2,True,12.8,3.572,off,2,0.0,3.572,False,21.3
2024-02-05 00:00:00,0,0,2,False,6.9,6.163,heat,3,0.0,6.163,False,32.93
2024-02-05 01:00:00,1,0,2,False,12.1,3.573,off,4,0.0,3.573,False,20.75
2024-02-05 02:00:00,2,0,2,False,15.3,3.276,off,2,0.0,3.276,False,18.32
2024-02-05 03:00:00,3,0,2,False,12.1,4.641,off,1,0.0,4.641,False,28.9
2024-02-05 04:00:00,4,0,2,False,13.2,4.156,off,4,0.0,4.156,False,23.45
2024-02-05 05:00:00,5,0,2,False,11.1,4.474,off,2,0.0,4.474,False,22.06
2024-02-05 06:00:00,6,0,2,False,11.7,3.896,off,0,0.114,3.896,False,24.49
2024-02-05 07:00:00,7,0,2,False,15.3,4.759,off,2,0.057,4.63,False,28.04
2024-02-05 08:00:00,8,0,2,False,11.2,5.661,off,2,0.292,5.411,False,29.79
2024-02-05 09:00:00,9,0,2,False,9.0,7.083,heat,5,0.221,6.729,False,34.57
2024-02-05 10:00:00,10,0,2,False,6.0,7.007,heat,3,0.286,6.574,False,40.81
2024-02-05 11:00:00,11,0,2,False,10.2,6.298,off,7,0.523,5.815,False,35.77
2024-02-05 12:00:00,12,0,2,False,9.2,6.667,heat,3,0.396,6.167,False,35.42
2024-02-05 13:00:00,13,0,2,False,8.0,6.746,heat,5,0.372,6.263,False,34.66
2024-02-05 14:00:00,14,0,2,False,9.3,6.464,heat,8,0.412,6.031,False,37.34
2024-02-05 15:00:00,15,0,2,False,9.5,5.907,heat,2,0.268,5.553,False,27.87
2024-02-05 16:00:00,16,0,2,False,9.3,6.313,heat,3,0.066,6.063,False,34.88
2024-02-05 17:00:00,17,0,2,False,16.6,4.508,off,0,0.293,4.379,False,29.22
2024-02-05 18:00:00,18,0,2,False,7.5,6.671,heat,7,0.077,6.671,False,42.24
2024-02-05 19:00:00,19,0,2,False,14.2,5.797,off,4,0.0,5.797,False,29.37
2024-02-05 20:00:00,20,0,2,False,14.1,6.041,off,5,0.0,6.041,False,32.03
2024-02-05 21:00:00,21,0,2,False,14.3,5.608,off,3,0.0,5.608,False,35.18
2024-02-05 22:00:00,22,0,2,False,12.4,6.316,off,6,0.0,6.316,False,36.36
2024-02-05 23:00:00,23,0,2,False,16.3,2.973,off,4,0.0,2.973,False,14.93
2024-02-06 00:00:00,0,1,2,False,12.5,4.09,off,6,0.0,4.09,False,20.75
2024-02-06 01:00:00,1,1,2,False,11.9,3.989,off,6,0.0,3.989,False,17.99
2024-02-06 02:00:00,2,1,2,False,16.0,3.346,off,2,0.0,3.346,False,20.83
2024-02-06 03:00:00,3,1,2,False,12.0,3.949,off,7,0.0,3.949,False,18.63
